name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,RZE_efficiency,IEG_efficiency
RZE_cand_111_cand_180,0.42999999999999994,6,11.3,2.0479999999999996,0.3,3.084,1.0000000000,true,1.0000000000,0.8505188067
RZE_cand_111_cand_181,0.42999999999999994,6,11.3,2.0479999999999996,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,0.8004882887
RZE_cand_111_cand_182,0.42999999999999994,6,11.3,2.0479999999999996,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,0.7560167171
RZE_cand_111_cand_183,0.42999999999999994,6,11.3,2.0479999999999996,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,0.7162263636
RZE_cand_111_cand_184,0.42999999999999994,6,11.3,2.0479999999999996,0.3,3.855000000000001,1.0000000000,true,1.0000000000,0.6804150454
RZE_cand_111_cand_185,0.42999999999999994,6,11.3,2.0479999999999996,0.3,4.047750000000001,1.0000000000,true,1.0000000000,0.6480143289
RZE_cand_111_cand_186,0.42999999999999994,6,11.3,2.1979999999999995,0.3,3.084,1.0000000000,true,1.0000000000,0.8505188067
RZE_cand_111_cand_187,0.42999999999999994,6,11.3,2.1979999999999995,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,0.8004882887
RZE_cand_111_cand_188,0.42999999999999994,6,11.3,2.1979999999999995,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,0.7560167171
RZE_cand_111_cand_189,0.42999999999999994,6,11.3,2.1979999999999995,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,0.7162263636
RZE_cand_111_cand_190,0.42999999999999994,6,11.3,2.1979999999999995,0.3,3.855000000000001,1.0000000000,true,1.0000000000,0.6804150454
RZE_cand_111_cand_191,0.42999999999999994,6,11.3,2.1979999999999995,0.3,4.047750000000001,1.0000000000,true,1.0000000000,0.6480143289
RZE_cand_111_cand_192,0.4799999999999999,6,11.3,1.7479999999999998,0.3,3.084,1.0000000000,true,1.0000000000,0.9494163424
RZE_cand_111_cand_193,0.4799999999999999,6,11.3,1.7479999999999998,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,0.8935683223
RZE_cand_111_cand_194,0.4799999999999999,6,11.3,1.7479999999999998,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,0.8439256377
RZE_cand_111_cand_195,0.4799999999999999,6,11.3,1.7479999999999998,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,0.7995084989
RZE_cand_111_cand_196,0.4799999999999999,6,11.3,1.7479999999999998,0.3,3.855000000000001,1.0000000000,true,1.0000000000,0.7595330739
RZE_cand_111_cand_197,0.4799999999999999,6,11.3,1.7479999999999998,0.3,4.047750000000001,1.0000000000,true,1.0000000000,0.7233648323
RZE_cand_111_cand_198,0.4799999999999999,6,11.3,1.8979999999999997,0.3,3.084,1.0000000000,true,1.0000000000,0.9494163424
RZE_cand_111_cand_199,0.4799999999999999,6,11.3,1.8979999999999997,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,0.8935683223
RZE_cand_111_cand_200,0.4799999999999999,6,11.3,1.8979999999999997,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,0.8439256377
RZE_cand_111_cand_201,0.4799999999999999,6,11.3,1.8979999999999997,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,0.7995084989
RZE_cand_111_cand_202,0.4799999999999999,6,11.3,1.8979999999999997,0.3,3.855000000000001,1.0000000000,true,1.0000000000,0.7595330739
RZE_cand_111_cand_203,0.4799999999999999,6,11.3,1.8979999999999997,0.3,4.047750000000001,1.0000000000,true,1.0000000000,0.7233648323
RZE_cand_111_cand_204,0.4799999999999999,6,11.3,2.0479999999999996,0.3,3.084,1.0000000000,true,1.0000000000,0.9494163424
RZE_cand_111_cand_205,0.4799999999999999,6,11.3,2.0479999999999996,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,0.8935683223
RZE_cand_111_cand_206,0.4799999999999999,6,11.3,2.0479999999999996,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,0.8439256377
RZE_cand_111_cand_207,0.4799999999999999,6,11.3,2.0479999999999996,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,0.7995084989
RZE_cand_111_cand_208,0.4799999999999999,6,11.3,2.0479999999999996,0.3,3.855000000000001,1.0000000000,true,1.0000000000,0.7595330739
RZE_cand_111_cand_209,0.4799999999999999,6,11.3,2.0479999999999996,0.3,4.047750000000001,1.0000000000,true,1.0000000000,0.7233648323
RZE_cand_111_cand_210,0.4799999999999999,6,11.3,2.1979999999999995,0.3,3.084,1.0000000000,true,1.0000000000,0.9494163424
RZE_cand_111_cand_211,0.4799999999999999,6,11.3,2.1979999999999995,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,0.8935683223
RZE_cand_111_cand_212,0.4799999999999999,6,11.3,2.1979999999999995,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,0.8439256377
RZE_cand_111_cand_213,0.4799999999999999,6,11.3,2.1979999999999995,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,0.7995084989
RZE_cand_111_cand_214,0.4799999999999999,6,11.3,2.1979999999999995,0.3,3.855000000000001,1.0000000000,true,1.0000000000,0.7595330739
RZE_cand_111_cand_215,0.4799999999999999,6,11.3,2.1979999999999995,0.3,4.047750000000001,1.0000000000,true,1.0000000000,0.7233648323
RZE_cand_111_cand_216,0.5299999999999999,6,11.3,1.7479999999999998,0.3,3.084,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_217,0.5299999999999999,6,11.3,1.7479999999999998,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,0.9866483558
RZE_cand_111_cand_218,0.5299999999999999,6,11.3,1.7479999999999998,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,0.9318345583
RZE_cand_111_cand_219,0.5299999999999999,6,11.3,1.7479999999999998,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,0.8827906342
RZE_cand_111_cand_220,0.5299999999999999,6,11.3,1.7479999999999998,0.3,3.855000000000001,1.0000000000,true,1.0000000000,0.8386511025
RZE_cand_111_cand_221,0.5299999999999999,6,11.3,1.7479999999999998,0.3,4.047750000000001,1.0000000000,true,1.0000000000,0.7987153357
RZE_cand_111_cand_222,0.5299999999999999,6,11.3,1.8979999999999997,0.3,3.084,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_223,0.5299999999999999,6,11.3,1.8979999999999997,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,0.9866483558
RZE_cand_111_cand_224,0.5299999999999999,6,11.3,1.8979999999999997,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,0.9318345583
RZE_cand_111_cand_225,0.5299999999999999,6,11.3,1.8979999999999997,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,0.8827906342
RZE_cand_111_cand_226,0.5299999999999999,6,11.3,1.8979999999999997,0.3,3.855000000000001,1.0000000000,true,1.0000000000,0.8386511025
RZE_cand_111_cand_227,0.5299999999999999,6,11.3,1.8979999999999997,0.3,4.047750000000001,1.0000000000,true,1.0000000000,0.7987153357
RZE_cand_111_cand_228,0.5299999999999999,6,11.3,2.0479999999999996,0.3,3.084,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_229,0.5299999999999999,6,11.3,2.0479999999999996,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,0.9866483558
RZE_cand_111_cand_230,0.5299999999999999,6,11.3,2.0479999999999996,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,0.9318345583
RZE_cand_111_cand_231,0.5299999999999999,6,11.3,2.0479999999999996,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,0.8827906342
RZE_cand_111_cand_232,0.5299999999999999,6,11.3,2.0479999999999996,0.3,3.855000000000001,1.0000000000,true,1.0000000000,0.8386511025
RZE_cand_111_cand_233,0.5299999999999999,6,11.3,2.0479999999999996,0.3,4.047750000000001,1.0000000000,true,1.0000000000,0.7987153357
RZE_cand_111_cand_234,0.5299999999999999,6,11.3,2.1979999999999995,0.3,3.084,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_235,0.5299999999999999,6,11.3,2.1979999999999995,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,0.9866483558
RZE_cand_111_cand_236,0.5299999999999999,6,11.3,2.1979999999999995,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,0.9318345583
RZE_cand_111_cand_237,0.5299999999999999,6,11.3,2.1979999999999995,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,0.8827906342
RZE_cand_111_cand_238,0.5299999999999999,6,11.3,2.1979999999999995,0.3,3.855000000000001,1.0000000000,true,1.0000000000,0.8386511025
RZE_cand_111_cand_239,0.5299999999999999,6,11.3,2.1979999999999995,0.3,4.047750000000001,1.0000000000,true,1.0000000000,0.7987153357
RZE_cand_111_cand_240,0.5799999999999998,6,11.3,1.7479999999999998,0.3,3.084,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_241,0.5799999999999998,6,11.3,1.7479999999999998,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_242,0.5799999999999998,6,11.3,1.7479999999999998,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_243,0.5799999999999998,6,11.3,1.7479999999999998,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,0.9660727695
RZE_cand_111_cand_244,0.5799999999999998,6,11.3,1.7479999999999998,0.3,3.855000000000001,1.0000000000,true,1.0000000000,0.9177691310
RZE_cand_111_cand_245,0.5799999999999998,6,11.3,1.7479999999999998,0.3,4.047750000000001,1.0000000000,true,1.0000000000,0.8740658390
RZE_cand_111_cand_246,0.5799999999999998,6,11.3,1.8979999999999997,0.3,3.084,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_247,0.5799999999999998,6,11.3,1.8979999999999997,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_248,0.5799999999999998,6,11.3,1.8979999999999997,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_249,0.5799999999999998,6,11.3,1.8979999999999997,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,0.9660727695
RZE_cand_111_cand_250,0.5799999999999998,6,11.3,1.8979999999999997,0.3,3.855000000000001,1.0000000000,true,1.0000000000,0.9177691310
RZE_cand_111_cand_251,0.5799999999999998,6,11.3,1.8979999999999997,0.3,4.047750000000001,1.0000000000,true,1.0000000000,0.8740658390
RZE_cand_111_cand_252,0.5799999999999998,6,11.3,2.0479999999999996,0.3,3.084,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_253,0.5799999999999998,6,11.3,2.0479999999999996,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_254,0.5799999999999998,6,11.3,2.0479999999999996,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_255,0.5799999999999998,6,11.3,2.0479999999999996,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,0.9660727695
RZE_cand_111_cand_256,0.5799999999999998,6,11.3,2.0479999999999996,0.3,3.855000000000001,1.0000000000,true,1.0000000000,0.9177691310
RZE_cand_111_cand_257,0.5799999999999998,6,11.3,2.0479999999999996,0.3,4.047750000000001,1.0000000000,true,1.0000000000,0.8740658390
RZE_cand_111_cand_258,0.5799999999999998,6,11.3,2.1979999999999995,0.3,3.084,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_259,0.5799999999999998,6,11.3,2.1979999999999995,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_260,0.5799999999999998,6,11.3,2.1979999999999995,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_261,0.5799999999999998,6,11.3,2.1979999999999995,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,0.9660727695
RZE_cand_111_cand_262,0.5799999999999998,6,11.3,2.1979999999999995,0.3,3.855000000000001,1.0000000000,true,1.0000000000,0.9177691310
RZE_cand_111_cand_263,0.5799999999999998,6,11.3,2.1979999999999995,0.3,4.047750000000001,1.0000000000,true,1.0000000000,0.8740658390
RZE_cand_111_cand_264,0.6299999999999999,6,11.3,1.7479999999999998,0.3,3.084,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_265,0.6299999999999999,6,11.3,1.7479999999999998,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_266,0.6299999999999999,6,11.3,1.7479999999999998,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_267,0.6299999999999999,6,11.3,1.7479999999999998,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_268,0.6299999999999999,6,11.3,1.7479999999999998,0.3,3.855000000000001,1.0000000000,true,1.0000000000,0.9968871595
RZE_cand_111_cand_269,0.6299999999999999,6,11.3,1.7479999999999998,0.3,4.047750000000001,1.0000000000,true,1.0000000000,0.9494163424
RZE_cand_111_cand_270,0.6299999999999999,6,11.3,1.8979999999999997,0.3,3.084,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_271,0.6299999999999999,6,11.3,1.8979999999999997,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_272,0.6299999999999999,6,11.3,1.8979999999999997,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_273,0.6299999999999999,6,11.3,1.8979999999999997,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_274,0.6299999999999999,6,11.3,1.8979999999999997,0.3,3.855000000000001,1.0000000000,true,1.0000000000,0.9968871595
RZE_cand_111_cand_275,0.6299999999999999,6,11.3,1.8979999999999997,0.3,4.047750000000001,1.0000000000,true,1.0000000000,0.9494163424
RZE_cand_111_cand_276,0.6299999999999999,6,11.3,2.0479999999999996,0.3,3.084,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_277,0.6299999999999999,6,11.3,2.0479999999999996,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_278,0.6299999999999999,6,11.3,2.0479999999999996,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_279,0.6299999999999999,6,11.3,2.0479999999999996,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_280,0.6299999999999999,6,11.3,2.0479999999999996,0.3,3.855000000000001,1.0000000000,true,1.0000000000,0.9968871595
RZE_cand_111_cand_281,0.6299999999999999,6,11.3,2.0479999999999996,0.3,4.047750000000001,1.0000000000,true,1.0000000000,0.9494163424
RZE_cand_111_cand_282,0.6299999999999999,6,11.3,2.1979999999999995,0.3,3.084,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_283,0.6299999999999999,6,11.3,2.1979999999999995,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_284,0.6299999999999999,6,11.3,2.1979999999999995,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_285,0.6299999999999999,6,11.3,2.1979999999999995,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_286,0.6299999999999999,6,11.3,2.1979999999999995,0.3,3.855000000000001,1.0000000000,true,1.0000000000,0.9968871595
RZE_cand_111_cand_287,0.6299999999999999,6,11.3,2.1979999999999995,0.3,4.047750000000001,1.0000000000,true,1.0000000000,0.9494163424
RZE_cand_111_cand_288,0.6799999999999999,6,11.3,1.7479999999999998,0.3,3.084,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_289,0.6799999999999999,6,11.3,1.7479999999999998,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_290,0.6799999999999999,6,11.3,1.7479999999999998,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_291,0.6799999999999999,6,11.3,1.7479999999999998,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_292,0.6799999999999999,6,11.3,1.7479999999999998,0.3,3.855000000000001,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_293,0.6799999999999999,6,11.3,1.7479999999999998,0.3,4.047750000000001,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_294,0.6799999999999999,6,11.3,1.8979999999999997,0.3,3.084,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_295,0.6799999999999999,6,11.3,1.8979999999999997,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_296,0.6799999999999999,6,11.3,1.8979999999999997,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_297,0.6799999999999999,6,11.3,1.8979999999999997,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_298,0.6799999999999999,6,11.3,1.8979999999999997,0.3,3.855000000000001,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_299,0.6799999999999999,6,11.3,1.8979999999999997,0.3,4.047750000000001,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_300,0.6799999999999999,6,11.3,2.0479999999999996,0.3,3.084,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_301,0.6799999999999999,6,11.3,2.0479999999999996,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_302,0.6799999999999999,6,11.3,2.0479999999999996,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_303,0.6799999999999999,6,11.3,2.0479999999999996,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_304,0.6799999999999999,6,11.3,2.0479999999999996,0.3,3.855000000000001,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_305,0.6799999999999999,6,11.3,2.0479999999999996,0.3,4.047750000000001,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_306,0.6799999999999999,6,11.3,2.1979999999999995,0.3,3.084,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_307,0.6799999999999999,6,11.3,2.1979999999999995,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_308,0.6799999999999999,6,11.3,2.1979999999999995,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_309,0.6799999999999999,6,11.3,2.1979999999999995,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_310,0.6799999999999999,6,11.3,2.1979999999999995,0.3,3.855000000000001,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_311,0.6799999999999999,6,11.3,2.1979999999999995,0.3,4.047750000000001,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_312,0.73,6,11.3,1.7479999999999998,0.3,3.084,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_313,0.73,6,11.3,1.7479999999999998,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_314,0.73,6,11.3,1.7479999999999998,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_315,0.73,6,11.3,1.7479999999999998,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_316,0.73,6,11.3,1.7479999999999998,0.3,3.855000000000001,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_317,0.73,6,11.3,1.7479999999999998,0.3,4.047750000000001,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_318,0.73,6,11.3,1.8979999999999997,0.3,3.084,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_319,0.73,6,11.3,1.8979999999999997,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_320,0.73,6,11.3,1.8979999999999997,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_321,0.73,6,11.3,1.8979999999999997,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_322,0.73,6,11.3,1.8979999999999997,0.3,3.855000000000001,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_323,0.73,6,11.3,1.8979999999999997,0.3,4.047750000000001,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_324,0.73,6,11.3,2.0479999999999996,0.3,3.084,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_325,0.73,6,11.3,2.0479999999999996,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_326,0.73,6,11.3,2.0479999999999996,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_327,0.73,6,11.3,2.0479999999999996,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_328,0.73,6,11.3,2.0479999999999996,0.3,3.855000000000001,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_329,0.73,6,11.3,2.0479999999999996,0.3,4.047750000000001,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_330,0.73,6,11.3,2.1979999999999995,0.3,3.084,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_331,0.73,6,11.3,2.1979999999999995,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_332,0.73,6,11.3,2.1979999999999995,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_333,0.73,6,11.3,2.1979999999999995,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_334,0.73,6,11.3,2.1979999999999995,0.3,3.855000000000001,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_335,0.73,6,11.3,2.1979999999999995,0.3,4.047750000000001,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_336,0.7799999999999998,6,11.3,1.7479999999999998,0.3,3.084,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_337,0.7799999999999998,6,11.3,1.7479999999999998,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_338,0.7799999999999998,6,11.3,1.7479999999999998,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_339,0.7799999999999998,6,11.3,1.7479999999999998,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_340,0.7799999999999998,6,11.3,1.7479999999999998,0.3,3.855000000000001,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_341,0.7799999999999998,6,11.3,1.7479999999999998,0.3,4.047750000000001,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_342,0.7799999999999998,6,11.3,1.8979999999999997,0.3,3.084,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_343,0.7799999999999998,6,11.3,1.8979999999999997,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_344,0.7799999999999998,6,11.3,1.8979999999999997,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_345,0.7799999999999998,6,11.3,1.8979999999999997,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_346,0.7799999999999998,6,11.3,1.8979999999999997,0.3,3.855000000000001,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_347,0.7799999999999998,6,11.3,1.8979999999999997,0.3,4.047750000000001,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_348,0.7799999999999998,6,11.3,2.0479999999999996,0.3,3.084,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_349,0.7799999999999998,6,11.3,2.0479999999999996,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_350,0.7799999999999998,6,11.3,2.0479999999999996,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_351,0.7799999999999998,6,11.3,2.0479999999999996,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_352,0.7799999999999998,6,11.3,2.0479999999999996,0.3,3.855000000000001,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_353,0.7799999999999998,6,11.3,2.0479999999999996,0.3,4.047750000000001,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_354,0.7799999999999998,6,11.3,2.1979999999999995,0.3,3.084,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_355,0.7799999999999998,6,11.3,2.1979999999999995,0.3,3.2767500000000003,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_356,0.7799999999999998,6,11.3,2.1979999999999995,0.3,3.4695000000000005,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_357,0.7799999999999998,6,11.3,2.1979999999999995,0.3,3.6622500000000007,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_358,0.7799999999999998,6,11.3,2.1979999999999995,0.3,3.855000000000001,1.0000000000,true,1.0000000000,1.0000000000
RZE_cand_111_cand_359,0.7799999999999998,6,11.3,2.1979999999999995,0.3,4.047750000000001,1.0000000000,true,1.0000000000,1.0000000000
