name,i1,i2,i3,i4,o1,o2,candidate_efficiency,candidate_efficient,SZZ_efficiency
RZE__to__SZZ_cand_895,0.9000000000000001,6,11.3,1.3599999999999999,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_896,0.9000000000000001,6,11.3,1.3599999999999999,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_897,0.9000000000000001,6,11.3,1.3599999999999999,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_898,0.9000000000000001,6,11.3,1.3599999999999999,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_899,0.9000000000000001,6,11.3,1.3599999999999999,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_900,0.9000000000000001,6,11.3,1.63,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_901,0.9000000000000001,6,11.3,1.63,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_902,0.9000000000000001,6,11.3,1.63,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_903,0.9000000000000001,6,11.3,1.63,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_904,0.9000000000000001,6,11.3,1.63,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_905,0.9000000000000001,6,11.3,1.63,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_906,0.9000000000000001,6,11.3,1.63,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_907,0.9000000000000001,6,11.3,1.63,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_908,0.9000000000000001,6,11.3,1.63,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_909,0.9000000000000001,6,11.3,1.63,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_910,0.9000000000000001,6,11.3,1.9,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_911,0.9000000000000001,6,11.3,1.9,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_912,0.9000000000000001,6,11.3,1.9,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_913,0.9000000000000001,6,11.3,1.9,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_914,0.9000000000000001,6,11.3,1.9,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_915,0.9000000000000001,6,11.3,1.9,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_916,0.9000000000000001,6,11.3,1.9,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_917,0.9000000000000001,6,11.3,1.9,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_918,0.9000000000000001,6,11.3,1.9,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_919,0.9000000000000001,6,11.3,1.9,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_920,0.9000000000000001,6,11.3,2.17,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_921,0.9000000000000001,6,11.3,2.17,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_922,0.9000000000000001,6,11.3,2.17,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_923,0.9000000000000001,6,11.3,2.17,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_924,0.9000000000000001,6,11.3,2.17,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_925,0.9000000000000001,6,11.3,2.17,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_926,0.9000000000000001,6,11.3,2.17,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_927,0.9000000000000001,6,11.3,2.17,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_928,0.9000000000000001,6,11.3,2.17,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_929,0.9000000000000001,6,11.3,2.17,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_930,0.9000000000000001,6,11.3,2.44,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_931,0.9000000000000001,6,11.3,2.44,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_932,0.9000000000000001,6,11.3,2.44,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_933,0.9000000000000001,6,11.3,2.44,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_934,0.9000000000000001,6,11.3,2.44,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_935,0.9000000000000001,6,11.3,2.44,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_936,0.9000000000000001,6,11.3,2.44,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_937,0.9000000000000001,6,11.3,2.44,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_938,0.9000000000000001,6,11.3,2.44,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_939,0.9000000000000001,6,11.3,2.44,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_940,0.9000000000000001,6,11.3,2.7,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_941,0.9000000000000001,6,11.3,2.7,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_942,0.9000000000000001,6,11.3,2.7,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_943,0.9000000000000001,6,11.3,2.7,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_944,0.9000000000000001,6,11.3,2.7,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_945,0.9000000000000001,6,11.3,2.7,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_946,0.9000000000000001,6,11.3,2.7,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_947,0.9000000000000001,6,11.3,2.7,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_948,0.9000000000000001,6,11.3,2.7,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_949,0.9000000000000001,6,11.3,2.7,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_950,0.9000000000000001,6,11.3,2.71,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_951,0.9000000000000001,6,11.3,2.71,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_952,0.9000000000000001,6,11.3,2.71,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_953,0.9000000000000001,6,11.3,2.71,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_954,0.9000000000000001,6,11.3,2.71,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_955,0.9000000000000001,6,11.3,2.71,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_956,0.9000000000000001,6,11.3,2.71,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_957,0.9000000000000001,6,11.3,2.71,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_958,0.9000000000000001,6,11.3,2.71,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_959,0.9000000000000001,6,11.3,2.71,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_960,0.9000000000000001,6,11.3,2.98,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_961,0.9000000000000001,6,11.3,2.98,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_962,0.9000000000000001,6,11.3,2.98,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_963,0.9000000000000001,6,11.3,2.98,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_964,0.9000000000000001,6,11.3,2.98,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_965,0.9000000000000001,6,11.3,2.98,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_966,0.9000000000000001,6,11.3,2.98,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_967,0.9000000000000001,6,11.3,2.98,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_968,0.9000000000000001,6,11.3,2.98,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_969,0.9000000000000001,6,11.3,2.98,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_970,0.9000000000000001,6,11.3,3.25,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_971,0.9000000000000001,6,11.3,3.25,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_972,0.9000000000000001,6,11.3,3.25,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_973,0.9000000000000001,6,11.3,3.25,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_974,0.9000000000000001,6,11.3,3.25,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_975,0.9000000000000001,6,11.3,3.25,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_976,0.9000000000000001,6,11.3,3.25,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_977,0.9000000000000001,6,11.3,3.25,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_978,0.9000000000000001,6,11.3,3.25,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_979,0.9000000000000001,6,11.3,3.25,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_980,0.9000000000000001,6,11.3,3.52,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_981,0.9000000000000001,6,11.3,3.52,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_982,0.9000000000000001,6,11.3,3.52,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_983,0.9000000000000001,6,11.3,3.52,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_984,0.9000000000000001,6,11.3,3.52,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_985,0.9000000000000001,6,11.3,3.52,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_986,0.9000000000000001,6,11.3,3.52,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_987,0.9000000000000001,6,11.3,3.52,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_988,0.9000000000000001,6,11.3,3.52,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_989,0.9000000000000001,6,11.3,3.52,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_990,1.0000000000000002,6,11.3,1.0899999999999999,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_991,1.0000000000000002,6,11.3,1.0899999999999999,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_992,1.0000000000000002,6,11.3,1.0899999999999999,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_993,1.0000000000000002,6,11.3,1.0899999999999999,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_994,1.0000000000000002,6,11.3,1.0899999999999999,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_995,1.0000000000000002,6,11.3,1.0899999999999999,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_996,1.0000000000000002,6,11.3,1.0899999999999999,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_997,1.0000000000000002,6,11.3,1.0899999999999999,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_998,1.0000000000000002,6,11.3,1.0899999999999999,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_999,1.0000000000000002,6,11.3,1.0899999999999999,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1000,1.0000000000000002,6,11.3,1.3599999999999999,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1001,1.0000000000000002,6,11.3,1.3599999999999999,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1002,1.0000000000000002,6,11.3,1.3599999999999999,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1003,1.0000000000000002,6,11.3,1.3599999999999999,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1004,1.0000000000000002,6,11.3,1.3599999999999999,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1005,1.0000000000000002,6,11.3,1.3599999999999999,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1006,1.0000000000000002,6,11.3,1.3599999999999999,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1007,1.0000000000000002,6,11.3,1.3599999999999999,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1008,1.0000000000000002,6,11.3,1.3599999999999999,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1009,1.0000000000000002,6,11.3,1.3599999999999999,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1010,1.0000000000000002,6,11.3,1.63,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1011,1.0000000000000002,6,11.3,1.63,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1012,1.0000000000000002,6,11.3,1.63,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1013,1.0000000000000002,6,11.3,1.63,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1014,1.0000000000000002,6,11.3,1.63,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1015,1.0000000000000002,6,11.3,1.63,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1016,1.0000000000000002,6,11.3,1.63,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1017,1.0000000000000002,6,11.3,1.63,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1018,1.0000000000000002,6,11.3,1.63,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1019,1.0000000000000002,6,11.3,1.63,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1020,1.0000000000000002,6,11.3,1.9,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1021,1.0000000000000002,6,11.3,1.9,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1022,1.0000000000000002,6,11.3,1.9,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1023,1.0000000000000002,6,11.3,1.9,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1024,1.0000000000000002,6,11.3,1.9,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1025,1.0000000000000002,6,11.3,1.9,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1026,1.0000000000000002,6,11.3,1.9,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1027,1.0000000000000002,6,11.3,1.9,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1028,1.0000000000000002,6,11.3,1.9,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1029,1.0000000000000002,6,11.3,1.9,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1030,1.0000000000000002,6,11.3,2.17,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1031,1.0000000000000002,6,11.3,2.17,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1032,1.0000000000000002,6,11.3,2.17,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1033,1.0000000000000002,6,11.3,2.17,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1034,1.0000000000000002,6,11.3,2.17,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1035,1.0000000000000002,6,11.3,2.17,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1036,1.0000000000000002,6,11.3,2.17,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1037,1.0000000000000002,6,11.3,2.17,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1038,1.0000000000000002,6,11.3,2.17,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1039,1.0000000000000002,6,11.3,2.17,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1040,1.0000000000000002,6,11.3,2.44,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1041,1.0000000000000002,6,11.3,2.44,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1042,1.0000000000000002,6,11.3,2.44,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1043,1.0000000000000002,6,11.3,2.44,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1044,1.0000000000000002,6,11.3,2.44,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1045,1.0000000000000002,6,11.3,2.44,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1046,1.0000000000000002,6,11.3,2.44,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1047,1.0000000000000002,6,11.3,2.44,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1048,1.0000000000000002,6,11.3,2.44,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1049,1.0000000000000002,6,11.3,2.44,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1050,1.0000000000000002,6,11.3,2.7,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1051,1.0000000000000002,6,11.3,2.7,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1052,1.0000000000000002,6,11.3,2.7,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1053,1.0000000000000002,6,11.3,2.7,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1054,1.0000000000000002,6,11.3,2.7,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1055,1.0000000000000002,6,11.3,2.7,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1056,1.0000000000000002,6,11.3,2.7,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1057,1.0000000000000002,6,11.3,2.7,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1058,1.0000000000000002,6,11.3,2.7,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1059,1.0000000000000002,6,11.3,2.7,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1060,1.0000000000000002,6,11.3,2.71,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1061,1.0000000000000002,6,11.3,2.71,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1062,1.0000000000000002,6,11.3,2.71,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1063,1.0000000000000002,6,11.3,2.71,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1064,1.0000000000000002,6,11.3,2.71,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1065,1.0000000000000002,6,11.3,2.71,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1066,1.0000000000000002,6,11.3,2.71,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1067,1.0000000000000002,6,11.3,2.71,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1068,1.0000000000000002,6,11.3,2.71,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1069,1.0000000000000002,6,11.3,2.71,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1070,1.0000000000000002,6,11.3,2.98,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1071,1.0000000000000002,6,11.3,2.98,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1072,1.0000000000000002,6,11.3,2.98,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1073,1.0000000000000002,6,11.3,2.98,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1074,1.0000000000000002,6,11.3,2.98,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1075,1.0000000000000002,6,11.3,2.98,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1076,1.0000000000000002,6,11.3,2.98,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1077,1.0000000000000002,6,11.3,2.98,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1078,1.0000000000000002,6,11.3,2.98,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1079,1.0000000000000002,6,11.3,2.98,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1080,1.0000000000000002,6,11.3,3.25,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1081,1.0000000000000002,6,11.3,3.25,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1082,1.0000000000000002,6,11.3,3.25,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1083,1.0000000000000002,6,11.3,3.25,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1084,1.0000000000000002,6,11.3,3.25,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1085,1.0000000000000002,6,11.3,3.25,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1086,1.0000000000000002,6,11.3,3.25,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1087,1.0000000000000002,6,11.3,3.25,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1088,1.0000000000000002,6,11.3,3.25,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1089,1.0000000000000002,6,11.3,3.25,0.3,5.6,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1090,1.0000000000000002,6,11.3,3.52,0.3,2.24,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1091,1.0000000000000002,6,11.3,3.52,0.3,2.66,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1092,1.0000000000000002,6,11.3,3.52,0.3,3.08,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1093,1.0000000000000002,6,11.3,3.52,0.3,3.5,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1094,1.0000000000000002,6,11.3,3.52,0.3,3.92,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1095,1.0000000000000002,6,11.3,3.52,0.3,4.2,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1096,1.0000000000000002,6,11.3,3.52,0.3,4.34,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1097,1.0000000000000002,6,11.3,3.52,0.3,4.76,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1098,1.0000000000000002,6,11.3,3.52,0.3,5.18,1.0000000000,true,1.0000000000
RZE__to__SZZ_cand_1099,1.0000000000000002,6,11.3,3.52,0.3,5.6,1.0000000000,true,1.0000000000
